Date,Open,High,Low,Close,Adj Close,Volume
2019-09-17,908.6,912.89,904.36,912.38,912.38,49770000
2019-09-18,912.42,915.09,911.08,913.48,913.48,64920000
2019-09-19,913.4,918.88,909.88,918.88,918.88,57540000
2019-09-20,918.88,920.77,914.55,915.16,915.16,72090000
2019-09-23,914.73,918.42,909.98,909.98,909.98,63690000
2019-09-24,909.98,914.02,908.03,910.76,910.76,50420000
2019-09-25,910.57,913.33,906.6,912.42,912.42,51190000
2019-09-26,912.91,918.1,911.57,918.1,918.1,61820000
2019-09-27,918.1,925.58,917.72,924.83,924.83,64120000
2019-09-30,924.83,930.88,922.62,922.89,922.89,63290000
2019-10-1,922.87,926.31,921.69,926.31,926.31,59810000
2019-10-2,926.44,927.43,917.68,919.73,919.73,69140000
2019-10-3,919.63,921.7,911.6,921.7,921.7,63660000
2019-10-4,921.7,924.36,915.16,915.16,915.16,62010000
2019-10-7,915.62,917.36,907.5,907.5,907.5,60840000
2019-10-8,907.06,915.34,906.88,915.27,915.27,65240000
2019-10-9,915.38,917.9,912.48,914.54,914.54,62570000
2019-10-10,914.59,917.08,912.2,913.05,913.05,54840000
2019-10-11,913.05,917.14,912.94,916.68,916.68,61850000
2019-10-14,916.81,924.69,916.81,921.91,921.91,81660000
2019-10-15,921.95,924.79,920.63,923.27,923.27,55000000
2019-10-16,923.26,927.91,923.26,924.64,924.64,55090000
2019-10-17,924.53,924.79,919.1,919.1,919.1,65010000
2019-10-18,919.92,922.62,916.87,919.13,919.13,57610000
2019-10-21,918.02,918.81,913.94,914,914,63510000
2019-10-22,914.04,917.61,912.7,916.81,916.81,59080000
2019-10-23,916.81,919.61,915.87,919.61,919.61,55200000
2019-10-24,919.54,925.25,919.17,925.25,925.25,59250000
2019-10-25,925.49,927.05,923.56,927.05,927.05,56300000
2019-10-28,927.96,929.93,925.8,925.97,925.97,60010000
2019-10-29,925.67,928.38,923.97,923.97,923.97,59000000
2019-10-30,923.98,928.85,922.67,925.07,925.07,56670000
2019-10-31,925.02,928.88,922.06,922.68,922.68,63150000
2019-11-1,922.46,934.21,922.46,933.55,933.55,76840000
2019-11-4,933.96,941.46,932.31,940.25,940.25,87340000
2019-11-5,940.53,944.62,938.73,942.34,942.34,71490000
2019-11-6,942.4,945.43,940.76,942.38,942.38,75020000
2019-11-7,942.38,945.26,940.23,944.25,944.25,76230000
2019-11-8,944.28,948.37,942.19,944.7,944.7,74210000
2019-11-11,944.72,946.55,938.78,939.72,939.72,80100000
2019-11-12,939.72,942.55,937.95,939.82,939.82,66250000
2019-11-13,939.82,941.13,930.84,932.6,932.6,76760000
2019-11-14,932.45,935.72,927.14,928.44,928.44,78620000
2019-11-15,928.82,930.84,922.59,927.36,927.36,66130000
2019-11-18,927.49,929.18,920.52,920.95,920.95,69840000
2019-11-19,921,926.07,919.95,926.07,926.07,63690000
2019-11-20,925.94,926.67,917,917,917,72570000
2019-11-21,917,917.06,898.23,898.23,898.23,83040000
2019-11-22,898.93,906.93,885.83,892.31,892.31,82100000
2019-11-25,892.31,896.43,886.81,894.8,894.8,63820000
2019-11-26,895.36,900.72,895.36,897.5,897.5,68550000
2019-11-27,898.58,901.1,894.8,895.06,895.06,58430000
2019-11-28,894.45,895.42,883.16,885.7,885.7,69370000
2019-11-29,885.9,888.41,882.68,887.47,887.47,60330000
2019-12-2,887.47,889.47,875.1,875.1,875.1,76460000
2019-12-3,874.9,877.96,865.74,868.68,868.68,77470000
